Date,Close,High,Low,Open,Volume,ticker
2022-02-25,14189.16015625,14193.0,13850.2900390625,13973.900390625,4628720000.0,INDEX
2022-02-28,14237.8095703125,14296.599609375,14009.3603515625,14058.6103515625,5928130000.0,INDEX
2022-03-01,14005.990234375,14271.580078125,13906.919921875,14197.66015625,6131350000.0,INDEX
2022-03-02,14243.6904296875,14292.7197265625,13962.6904296875,14075.1103515625,5246390000.0,INDEX
2022-03-03,14035.2099609375,14342.5595703125,13965.1103515625,14339.7001953125,5092580000.0,INDEX
2022-03-04,13837.830078125,13992.9697265625,13738.6103515625,13957.599609375,5343900000.0,INDEX
2022-03-07,13319.3798828125,13879.099609375,13314.4404296875,13853.5302734375,6195370000.0,INDEX
2022-03-08,13267.6103515625,13663.26953125,13129.400390625,13275.23046875,6683960000.0,INDEX
2022-03-09,13742.2001953125,13793.1103515625,13504.48046875,13610.48046875,5396550000.0,INDEX
2022-03-10,13591.0,13633.6904296875,13399.4599609375,13577.83984375,5071250000.0,INDEX
2022-03-11,13301.830078125,13714.4404296875,13285.1904296875,13701.7998046875,5288210000.0,INDEX
2022-03-14,13046.6396484375,13386.669921875,13020.400390625,13248.08984375,5876710000.0,INDEX
2022-03-15,13458.5595703125,13488.1796875,13092.4501953125,13174.9697265625,5440100000.0,INDEX
2022-03-16,13956.7900390625,13960.25,13475.08984375,13633.1201171875,6552210000.0,INDEX
2022-03-17,14118.599609375,14125.669921875,13827.33984375,13878.990234375,5612090000.0,INDEX
2022-03-18,14420.080078125,14427.4697265625,14014.4296875,14061.2900390625,8149290000.0,INDEX
2022-03-21,14376.08984375,14470.6796875,14190.5302734375,14377.150390625,5673940000.0,INDEX
2022-03-22,14654.330078125,14688.9697265625,14385.5498046875,14396.0302734375,5445100000.0,INDEX
2022-03-23,14447.5498046875,14681.330078125,14446.0400390625,14525.2197265625,5024230000.0,INDEX
2022-03-24,14765.6904296875,14767.73046875,14440.669921875,14529.7197265625,5149520000.0,INDEX
2022-03-25,14754.3095703125,14805.8798828125,14577.58984375,14766.900390625,5585100000.0,INDEX
2022-03-28,14987.400390625,14989.080078125,14705.919921875,14763.16015625,5129500000.0,INDEX
2022-03-29,15239.3203125,15265.419921875,15039.6103515625,15142.9296875,6060890000.0,INDEX
2022-03-30,15071.5498046875,15229.009765625,15010.33984375,15177.150390625,5479200000.0,INDEX
2022-03-31,14838.490234375,15088.3798828125,14835.16015625,15074.23046875,5453890000.0,INDEX
2022-04-01,14861.2099609375,14925.9296875,14723.830078125,14886.91015625,5002790000.0,INDEX
2022-04-04,15159.580078125,15161.8896484375,14884.5703125,14903.3798828125,4630100000.0,INDEX
2022-04-05,14820.6396484375,15120.669921875,14782.5703125,15109.26953125,4727710000.0,INDEX
2022-04-06,14498.8896484375,14639.349609375,14395.400390625,14600.2998046875,5360420000.0,INDEX
2022-04-07,14531.8095703125,14624.240234375,14315.6904296875,14469.5,4856090000.0,INDEX
2022-04-08,14327.259765625,14490.1904296875,14307.6796875,14450.5302734375,4574080000.0,INDEX
2022-04-11,13990.2099609375,14187.669921875,13979.1396484375,14149.599609375,4946680000.0,INDEX
2022-04-12,13940.240234375,14264.740234375,13882.75,14175.66015625,4991720000.0,INDEX
2022-04-13,14217.2900390625,14258.8095703125,13919.48046875,13939.6103515625,4909720000.0,INDEX
2022-04-14,13893.2099609375,14235.3896484375,13884.8203125,14225.4697265625,4642240000.0,INDEX
2022-04-18,13910.759765625,13997.9296875,13788.9599609375,13859.4697265625,4365230000.0,INDEX
2022-04-19,14210.259765625,14236.509765625,13844.740234375,13882.75,4562840000.0,INDEX
2022-04-20,13998.5302734375,14263.6103515625,13962.8603515625,14246.2001953125,4678930000.0,INDEX
2022-04-21,13720.4501953125,14277.2099609375,13682.6796875,14174.919921875,5233110000.0,INDEX
2022-04-22,13356.8701171875,13769.400390625,13342.7900390625,13714.6298828125,4475090000.0,INDEX
2022-04-25,13533.2197265625,13541.76953125,13239.73046875,13275.41015625,4845160000.0,INDEX
2022-04-26,13009.7099609375,13447.66015625,13009.650390625,13447.66015625,5168160000.0,INDEX
2022-04-27,13003.3603515625,13241.9404296875,12936.41015625,13009.400390625,4810720000.0,INDEX
2022-04-28,13456.0595703125,13542.5595703125,13038.169921875,13254.9599609375,5067150000.0,INDEX
2022-04-29,12854.7998046875,13428.5302734375,12835.48046875,13274.9404296875,4733070000.0,INDEX
2022-05-02,13075.849609375,13083.5703125,12716.6298828125,12864.830078125,4918240000.0,INDEX
2022-05-03,13089.900390625,13178.740234375,12982.7001953125,13045.349609375,4547280000.0,INDEX
2022-05-04,13535.7099609375,13556.669921875,12887.5302734375,13110.2998046875,5498050000.0,INDEX
2022-05-05,12850.5498046875,13344.7900390625,12710.58984375,13344.7900390625,5308920000.0,INDEX
2022-05-06,12693.5302734375,12926.580078125,12522.76953125,12776.8603515625,5324480000.0,INDEX
2022-05-09,12187.7197265625,12542.3203125,12136.1904296875,12465.91015625,5939140000.0,INDEX
2022-05-10,12345.8603515625,12537.8896484375,12173.4697265625,12496.83984375,6218260000.0,INDEX
2022-05-11,11967.5595703125,12470.8896484375,11939.08984375,12240.2099609375,6152370000.0,INDEX
2022-05-12,11945.5,12128.73046875,11692.1201171875,11790.1298828125,6679470000.0,INDEX
2022-05-13,12387.400390625,12429.2802734375,12069.1298828125,12125.9296875,5894020000.0,INDEX
2022-05-16,12243.580078125,12395.509765625,12196.2099609375,12297.0703125,4930250000.0,INDEX
2022-05-17,12564.099609375,12572.990234375,12333.990234375,12496.6298828125,5093960000.0,INDEX
2022-05-18,11928.3095703125,12389.9599609375,11887.0,12352.919921875,5064120000.0,INDEX
2022-05-19,11875.6298828125,12066.849609375,11795.7900390625,11872.5595703125,5154410000.0,INDEX
2022-05-20,11835.6201171875,12044.7001953125,11492.2900390625,12037.0302734375,5434370000.0,INDEX
2022-05-23,12034.2802734375,12047.8095703125,11785.759765625,11867.080078125,4552200000.0,INDEX
2022-05-24,11769.83984375,11842.8095703125,11576.1103515625,11807.7802734375,4724430000.0,INDEX
2022-05-25,11943.9296875,12028.8896484375,11714.26953125,11732.4501953125,4519690000.0,INDEX
2022-05-26,12276.7900390625,12337.73046875,11901.8701171875,11906.830078125,4672620000.0,INDEX
2022-05-27,12681.419921875,12682.580078125,12405.2900390625,12421.7998046875,4793900000.0,INDEX
2022-05-31,12642.099609375,12762.83984375,12482.3203125,12688.9501953125,6045500000.0,INDEX
2022-06-01,12548.3603515625,12820.4697265625,12457.91015625,12750.3095703125,4719900000.0,INDEX
2022-06-02,12892.8896484375,12897.6298828125,12447.76953125,12498.6298828125,4445840000.0,INDEX
2022-06-03,12548.0302734375,12724.8095703125,12505.759765625,12650.3798828125,4130040000.0,INDEX
2022-06-06,12599.6298828125,12804.4599609375,12534.580078125,12745.8896484375,4647010000.0,INDEX
2022-06-07,12711.6796875,12737.2998046875,12413.5595703125,12456.490234375,4411240000.0,INDEX
2022-06-08,12615.1298828125,12776.650390625,12578.5498046875,12682.8095703125,4708980000.0,INDEX
2022-06-09,12269.7802734375,12666.41015625,12265.8603515625,12543.3701171875,5408460000.0,INDEX
2022-06-10,11832.8203125,12082.6904296875,11825.349609375,12052.58984375,5152020000.0,INDEX
2022-06-13,11288.3203125,11568.650390625,11254.1904296875,11472.1904296875,5937320000.0,INDEX
2022-06-14,11311.6904296875,11418.2197265625,11205.919921875,11385.1796875,4819890000.0,INDEX
2022-06-15,11593.76953125,11751.2900390625,11346.5400390625,11468.1298828125,5368500000.0,INDEX
2022-06-16,11127.5703125,11311.0498046875,11037.2099609375,11286.8701171875,5696630000.0,INDEX
2022-06-17,11265.990234375,11357.9697265625,11089.9296875,11172.650390625,7452830000.0,INDEX
2022-06-21,11546.759765625,11638.4697265625,11446.98046875,11446.98046875,5226260000.0,INDEX
2022-06-22,11527.7099609375,11708.080078125,11423.2001953125,11427.740234375,5238180000.0,INDEX
2022-06-23,11697.6796875,11729.6201171875,11515.48046875,11622.08984375,5258200000.0,INDEX
2022-06-24,12105.849609375,12112.8203125,11812.1796875,11826.9501953125,9468130000.0,INDEX
2022-06-27,12008.240234375,12175.98046875,11965.669921875,12157.9296875,5047860000.0,INDEX
2022-06-28,11637.76953125,12133.8701171875,11633.1298828125,12021.33984375,5433220000.0,INDEX
2022-06-29,11658.259765625,11710.2099609375,11537.7197265625,11619.009765625,5650860000.0,INDEX
2022-06-30,11503.7197265625,11650.9599609375,11322.8603515625,11532.3203125,5654520000.0,INDEX
2022-07-01,11585.6796875,11592.849609375,11378.6298828125,11472.6298828125,4865730000.0,INDEX
2022-07-05,11779.900390625,11781.740234375,11366.0703125,11419.33984375,5053570000.0,INDEX
2022-07-06,11852.58984375,11941.3095703125,11727.3603515625,11807.080078125,4851170000.0,INDEX
2022-07-07,12109.0498046875,12137.7099609375,11897.509765625,11913.73046875,4685050000.0,INDEX
2022-07-08,12125.6904296875,12179.3203125,11956.0302734375,11977.9501953125,4526570000.0,INDEX
2022-07-11,11860.2802734375,12026.0595703125,11830.8896484375,12008.759765625,4362910000.0,INDEX
2022-07-12,11744.990234375,11990.4404296875,11684.01953125,11926.83984375,4317860000.0,INDEX
2022-07-13,11728.5302734375,11819.6904296875,11498.9599609375,11523.91015625,4433060000.0,INDEX
2022-07-14,11768.400390625,11801.1103515625,11488.26953125,11637.1796875,4481070000.0,INDEX
2022-07-15,11983.6201171875,11987.51953125,11828.1298828125,11896.150390625,4369060000.0,INDEX
2022-07-18,11877.5,12156.08984375,11836.51953125,12089.6796875,5057920000.0,INDEX
2022-07-19,12249.419921875,12258.3701171875,11967.919921875,12046.6904296875,5302740000.0,INDEX
2022-07-20,12439.6796875,12488.3896484375,12232.2001953125,12269.0703125,5467080000.0,INDEX
2022-07-21,12619.41015625,12620.5,12351.419921875,12466.1298828125,4680930000.0,INDEX
2022-07-22,12396.4697265625,12662.8603515625,12322.8203125,12575.759765625,4721880000.0,INDEX
2022-07-25,12328.41015625,12415.58984375,12244.400390625,12391.2099609375,4346520000.0,INDEX
2022-07-26,12086.900390625,12259.009765625,12051.2099609375,12248.2099609375,4349760000.0,INDEX
2022-07-27,12601.4697265625,12660.76953125,12256.9404296875,12299.33984375,4588480000.0,INDEX
2022-07-28,12717.8701171875,12741.830078125,12433.5498046875,12580.6103515625,4924950000.0,INDEX
2022-07-29,12947.9697265625,12986.6396484375,12726.25,12784.2001953125,4907410000.0,INDEX
2022-08-01,12940.7802734375,13084.6103515625,12833.16015625,12877.0400390625,4396390000.0,INDEX
2022-08-02,12901.599609375,13073.26953125,12809.009765625,12853.0400390625,4792140000.0,INDEX
2022-08-03,13253.259765625,13289.1904296875,12974.849609375,12983.580078125,5667990000.0,INDEX
2022-08-04,13311.0400390625,13326.7197265625,13170.4404296875,13253.76953125,5451470000.0,INDEX
2022-08-05,13207.6904296875,13286.01953125,13070.3603515625,13107.4501953125,4911300000.0,INDEX
2022-08-08,13159.16015625,13394.5400390625,13103.7998046875,13227.08984375,5238600000.0,INDEX
2022-08-09,13008.169921875,13095.7001953125,12945.599609375,13064.240234375,5307340000.0,INDEX
2022-08-10,13378.3203125,13386.849609375,13220.0498046875,13330.66015625,5196210000.0,INDEX
2022-08-11,13291.990234375,13555.3798828125,13271.349609375,13471.0302734375,5815960000.0,INDEX
2022-08-12,13565.8701171875,13565.8701171875,13341.650390625,13384.650390625,4782610000.0,INDEX
2022-08-15,13667.1796875,13685.650390625,13524.5302734375,13529.66015625,4476040000.0,INDEX
2022-08-16,13635.2099609375,13720.91015625,13508.4697265625,13617.66015625,5028410000.0,INDEX
2022-08-17,13470.8603515625,13591.580078125,13389.8203125,13499.240234375,5229520000.0,INDEX
2022-08-18,13505.990234375,13553.2802734375,13405.740234375,13474.240234375,4724350000.0,INDEX
2022-08-19,13242.900390625,13402.6103515625,13210.8203125,13370.25,4628170000.0,INDEX
2022-08-22,12890.5400390625,13073.0703125,12859.8203125,13056.3896484375,4270980000.0,INDEX
2022-08-23,12881.7900390625,13000.7099609375,12852.7001953125,12885.2802734375,3836180000.0,INDEX
2022-08-24,12917.8603515625,12995.1396484375,12843.580078125,12876.23046875,3917170000.0,INDEX
2022-08-25,13143.580078125,13146.83984375,12951.6103515625,12984.740234375,4323470000.0,INDEX
2022-08-26,12605.169921875,13175.25,12603.41015625,13129.91015625,4530000000.0,INDEX
2022-08-29,12484.3203125,12594.33984375,12440.400390625,12488.4599609375,4209850000.0,INDEX
2022-08-30,12342.7001953125,12572.8798828125,12240.8203125,12562.400390625,4681520000.0,INDEX
2022-08-31,12272.0302734375,12502.150390625,12268.080078125,12448.0703125,4952010000.0,INDEX
2022-09-01,12274.6201171875,12290.330078125,12012.98046875,12158.8798828125,4792890000.0,INDEX
2022-09-02,12098.4404296875,12451.2802734375,12035.5302734375,12392.4599609375,4257410000.0,INDEX
2022-09-06,12011.3095703125,12152.419921875,11928.8095703125,12106.5703125,4622940000.0,INDEX
2022-09-07,12259.3896484375,12298.1201171875,12026.98046875,12038.1796875,4445640000.0,INDEX
2022-09-08,12321.1904296875,12374.1298828125,12120.259765625,12139.5703125,4329910000.0,INDEX
2022-09-09,12588.2900390625,12610.4296875,12424.150390625,12424.150390625,4401590000.0,INDEX
2022-09-12,12739.7197265625,12752.830078125,12639.759765625,12649.23046875,4146680000.0,INDEX
2022-09-13,12033.6201171875,12420.009765625,12004.419921875,12364.830078125,5188380000.0,INDEX
2022-09-14,12134.400390625,12170.25,12016.4296875,12092.0302734375,4861530000.0,INDEX
2022-09-15,11927.490234375,12153.33984375,11867.8798828125,12034.4296875,4805910000.0,INDEX
2022-09-16,11861.3798828125,11875.08984375,11710.259765625,11775.9404296875,7451840000.0,INDEX
2022-09-19,11953.26953125,11956.7900390625,11752.4296875,11753.599609375,4168670000.0,INDEX
2022-09-20,11851.5400390625,11951.1298828125,11761.6904296875,11855.83984375,4028100000.0,INDEX
2022-09-21,11637.7900390625,12062.51953125,11636.25,11892.7197265625,4471000000.0,INDEX
2022-09-22,11501.650390625,11617.990234375,11448.8603515625,11574.3203125,4916470000.0,INDEX
2022-09-23,11311.240234375,11402.41015625,11169.66015625,11398.75,5134350000.0,INDEX
2022-09-26,11254.1103515625,11473.3603515625,11235.740234375,11283.1396484375,4697730000.0,INDEX
2022-09-27,11271.75,11502.3798828125,11175.2900390625,11411.33984375,4445050000.0,INDEX
2022-09-28,11493.830078125,11546.8701171875,11210.8095703125,11258.740234375,4556100000.0,INDEX
2022-09-29,11164.7802734375,11339.91015625,11038.9404296875,11334.5703125,4516630000.0,INDEX
2022-09-30,10971.2197265625,11296.16015625,10966.9501953125,11123.1103515625,4649710000.0,INDEX
2022-10-03,11229.73046875,11296.4296875,10985.009765625,11059.169921875,4415440000.0,INDEX
2022-10-04,11582.5400390625,11609.25,11462.3701171875,11477.849609375,5004780000.0,INDEX
2022-10-05,11573.1796875,11647.6201171875,11312.51953125,11429.4697265625,4091860000.0,INDEX
2022-10-06,11485.5,11660.5498046875,11472.830078125,11556.400390625,4423320000.0,INDEX
2022-10-07,11039.4697265625,11293.650390625,10991.66015625,11272.4599609375,4634190000.0,INDEX
2022-10-10,10926.9697265625,11063.2099609375,10824.25,11048.509765625,3989640000.0,INDEX
2022-10-11,10791.349609375,10981.91015625,10716.330078125,10865.3203125,4738840000.0,INDEX
2022-10-12,10785.6201171875,10886.490234375,10754.849609375,10810.2998046875,4091030000.0,INDEX
2022-10-13,11033.580078125,11087.66015625,10440.6396484375,10481.580078125,5300080000.0,INDEX
2022-10-14,10692.0595703125,11152.8896484375,10677.48046875,11130.080078125,4393000000.0,INDEX
2022-10-17,11062.5302734375,11090.8701171875,10959.740234375,10967.25,4439190000.0,INDEX
2022-10-18,11147.740234375,11374.3798828125,11035.7998046875,11368.759765625,5047360000.0,INDEX
2022-10-19,11103.3798828125,11231.4599609375,11008.1103515625,11081.8203125,4955090000.0,INDEX
2022-10-20,11046.7099609375,11279.8095703125,11001.2802734375,11081.2197265625,4628010000.0,INDEX
2022-10-21,11310.330078125,11327.76953125,10962.009765625,10998.169921875,4706440000.0,INDEX
2022-10-24,11430.259765625,11468.1796875,11166.490234375,11321.1103515625,4808710000.0,INDEX
2022-10-25,11669.990234375,11681.849609375,11480.41015625,11482.8701171875,5141760000.0,INDEX
2022-10-26,11405.900390625,11657.0595703125,11388.33984375,11409.7900390625,5224440000.0,INDEX
2022-10-27,11191.6298828125,11417.0400390625,11179.900390625,11387.7099609375,4773520000.0,INDEX
2022-10-28,11546.2099609375,11563.16015625,11176.990234375,11176.990234375,4731940000.0,INDEX
2022-10-31,11405.5703125,11482.990234375,11331.259765625,11465.2099609375,4753740000.0,INDEX
2022-11-01,11288.9501953125,11574.3896484375,11278.2802734375,11571.5302734375,4677520000.0,INDEX
2022-11-02,10906.33984375,11410.91015625,10903.48046875,11300.26953125,5436420000.0,INDEX
2022-11-03,10690.599609375,10852.1796875,10680.830078125,10769.4296875,5102190000.0,INDEX
2022-11-04,10857.0302734375,10934.6201171875,10632.3896484375,10911.98046875,5453750000.0,INDEX
2022-11-07,10977.0,11001.16015625,10817.58984375,10900.830078125,4456690000.0,INDEX
2022-11-08,11059.5,11191.900390625,10897.5302734375,11039.580078125,5134500000.0,INDEX
2022-11-09,10797.5498046875,11012.66015625,10790.349609375,10971.4296875,4977460000.0,INDEX
2022-11-10,11605.9599609375,11612.2001953125,11235.740234375,11350.419921875,6433000000.0,INDEX
2022-11-11,11817.009765625,11840.0703125,11535.5595703125,11604.3603515625,5867750000.0,INDEX
2022-11-14,11700.9404296875,11863.8203125,11669.099609375,11728.1103515625,5004060000.0,INDEX
2022-11-15,11871.150390625,12024.9501953125,11735.400390625,12006.4501953125,5617310000.0,INDEX
2022-11-16,11699.08984375,11796.990234375,11673.1396484375,11767.419921875,4585190000.0,INDEX
2022-11-17,11676.8603515625,11737.6103515625,11519.3798828125,11521.6396484375,4354360000.0,INDEX
2022-11-18,11677.01953125,11794.6796875,11579.6396484375,11791.849609375,4175420000.0,INDEX
2022-11-21,11553.4501953125,11664.9404296875,11524.4404296875,11623.349609375,3977130000.0,INDEX
2022-11-22,11724.83984375,11731.759765625,11503.33984375,11590.830078125,4186360000.0,INDEX
2022-11-23,11838.7197265625,11866.419921875,11722.009765625,11725.080078125,4431530000.0,INDEX
2022-11-25,11756.0302734375,11803.91015625,11748.7900390625,11777.330078125,2184080000.0,INDEX
2022-11-28,11587.75,11764.830078125,11555.259765625,11684.0703125,4271360000.0,INDEX
2022-11-29,11503.4501953125,11613.330078125,11450.33984375,11590.2998046875,4592830000.0,INDEX
2022-11-30,12030.0595703125,12031.33984375,11481.8896484375,11505.740234375,6653460000.0,INDEX
2022-12-01,12041.8896484375,12115.33984375,11928.66015625,12030.240234375,5158120000.0,INDEX
2022-12-02,11994.259765625,12027.6201171875,11825.5302734375,11845.5302734375,4523010000.0,INDEX
2022-12-05,11786.7998046875,11957.3603515625,11732.150390625,11899.5400390625,4510030000.0,INDEX
2022-12-06,11549.6904296875,11790.9296875,11488.599609375,11775.2001953125,4713330000.0,INDEX
2022-12-07,11497.3896484375,11577.6904296875,11431.9599609375,11490.990234375,4343860000.0,INDEX
2022-12-08,11637.5,11672.1396484375,11470.6796875,11543.6796875,4281800000.0,INDEX
2022-12-09,11563.330078125,11707.08984375,11550.3095703125,11594.3798828125,4337440000.0,INDEX
2022-12-12,11706.4404296875,11707.7099609375,11529.41015625,11572.259765625,4829990000.0,INDEX
2022-12-13,11834.2099609375,12166.41015625,11724.900390625,12141.240234375,6126890000.0,INDEX
2022-12-14,11740.919921875,11941.2802734375,11617.41015625,11824.5400390625,5485150000.0,INDEX
2022-12-15,11345.2197265625,11591.330078125,11300.349609375,11573.3798828125,5536070000.0,INDEX
2022-12-16,11243.7197265625,11383.3896484375,11175.5400390625,11313.6396484375,7968170000.0,INDEX
2022-12-19,11084.58984375,11251.5703125,11029.76953125,11243.0,4631820000.0,INDEX
2022-12-20,11072.419921875,11143.6201171875,10967.0703125,11023.4697265625,4707190000.0,INDEX
2022-12-21,11235.8798828125,11285.7802734375,11083.3603515625,11110.650390625,4401420000.0,INDEX
2022-12-22,10956.1396484375,11114.23046875,10784.01953125,11099.3603515625,5125070000.0,INDEX
2022-12-23,10985.4501953125,11007.08984375,10830.900390625,10911.0400390625,3544680000.0,INDEX
2022-12-27,10822.509765625,10957.4404296875,10807.6103515625,10944.2998046875,3827290000.0,INDEX
2022-12-28,10679.33984375,10898.6396484375,10671.1904296875,10807.1201171875,3842970000.0,INDEX
2022-12-29,10951.0498046875,10981.0595703125,10776.6201171875,10800.7998046875,4154100000.0,INDEX
2022-12-30,10939.759765625,10942.900390625,10778.6396484375,10835.58984375,3959030000.0,INDEX
2023-01-03,10862.6396484375,11093.099609375,10770.9296875,11038.419921875,4780650000.0,INDEX
2023-01-04,10914.7998046875,10981.4599609375,10785.5302734375,10949.33984375,5085380000.0,INDEX
2023-01-05,10741.2197265625,10842.330078125,10728.259765625,10837.25,4764270000.0,INDEX
2023-01-06,11040.349609375,11082.58984375,10696.419921875,10807.4599609375,5199780000.0,INDEX
2023-01-09,11108.4501953125,11304.83984375,11085.3203125,11133.0703125,5132190000.0,INDEX
2023-01-10,11205.7802734375,11207.5595703125,11050.6796875,11069.0498046875,4710680000.0,INDEX
2023-01-11,11402.51953125,11403.8896484375,11220.75,11259.16015625,5284390000.0,INDEX
2023-01-12,11459.6103515625,11500.8603515625,11246.01953125,11441.4501953125,5681240000.0,INDEX
2023-01-13,11541.48046875,11547.9599609375,11347.599609375,11362.1298828125,5077990000.0,INDEX
2023-01-17,11557.1904296875,11615.9501953125,11484.01953125,11531.5400390625,5138410000.0,INDEX
2023-01-18,11410.2900390625,11690.26953125,11403.3095703125,11636.6103515625,5288630000.0,INDEX
2023-01-19,11295.669921875,11388.4599609375,11251.9404296875,11345.1904296875,4660800000.0,INDEX
2023-01-20,11619.0302734375,11623.2001953125,11329.5400390625,11363.849609375,5980110000.0,INDEX
2023-01-23,11872.5400390625,11918.8603515625,11617.830078125,11652.0,5997810000.0,INDEX
2023-01-24,11846.6396484375,11889.3701171875,11780.0703125,11802.9501953125,5670860000.0,INDEX
2023-01-25,11814.6904296875,11841.8095703125,11550.0703125,11636.009765625,5485570000.0,INDEX
2023-01-26,12051.48046875,12055.8095703125,11853.3701171875,11972.5703125,5732890000.0,INDEX
2023-01-27,12166.599609375,12248.150390625,11999.8701171875,12000.2099609375,6243800000.0,INDEX
2023-01-30,11912.3896484375,12087.6796875,11906.1103515625,12047.16015625,5122320000.0,INDEX
2023-01-31,12101.9296875,12104.1298828125,11915.9404296875,11915.9404296875,5695150000.0,INDEX
2023-02-01,12363.099609375,12458.8701171875,12010.73046875,12087.919921875,6336040000.0,INDEX
2023-02-02,12803.1396484375,12880.98046875,12600.759765625,12655.1796875,7038210000.0,INDEX
2023-02-03,12573.3603515625,12828.7099609375,12520.9501953125,12520.9501953125,5954490000.0,INDEX
2023-02-06,12464.509765625,12558.8701171875,12411.8798828125,12468.7998046875,5538350000.0,INDEX
2023-02-07,12728.26953125,12771.58984375,12419.7099609375,12474.9501953125,5720240000.0,INDEX
2023-02-08,12495.3798828125,12709.4501953125,12471.1201171875,12680.0302734375,5052870000.0,INDEX
2023-02-09,12381.169921875,12679.5400390625,12327.4404296875,12677.5400390625,5536290000.0,INDEX
2023-02-10,12304.919921875,12375.7197265625,12204.2099609375,12306.58984375,4885030000.0,INDEX
2023-02-13,12502.3095703125,12522.7802734375,12313.4501953125,12356.5,4752880000.0,INDEX
2023-02-14,12590.8896484375,12627.400390625,12356.3203125,12413.099609375,5032430000.0,INDEX
2023-02-15,12687.8896484375,12689.33984375,12486.419921875,12531.599609375,5056640000.0,INDEX
2023-02-16,12442.48046875,12653.400390625,12440.0,12495.0703125,5159410000.0,INDEX
2023-02-17,12358.1796875,12385.51953125,12233.7900390625,12352.2998046875,4925230000.0,INDEX
2023-02-21,12060.2998046875,12257.0595703125,12058.23046875,12205.2099609375,5002540000.0,INDEX
2023-02-22,12066.26953125,12156.2099609375,12006.0400390625,12085.669921875,4671270000.0,INDEX
2023-02-23,12180.1396484375,12227.400390625,12003.3095703125,12224.4404296875,4714580000.0,INDEX
2023-02-24,11969.650390625,12018.3203125,11900.83984375,11979.7998046875,4432650000.0,INDEX
2023-02-27,12057.7900390625,12159.6396484375,12034.6103515625,12106.7900390625,4494000000.0,INDEX
2023-02-28,12042.1201171875,12146.51953125,12021.3203125,12041.75,5340950000.0,INDEX
2023-03-01,11938.5703125,12054.48046875,11906.580078125,12026.7197265625,4927530000.0,INDEX
2023-03-02,12044.8701171875,12074.58984375,11830.08984375,11830.08984375,5313760000.0,INDEX
2023-03-03,12290.8095703125,12300.4599609375,12095.240234375,12110.7099609375,5102210000.0,INDEX
2023-03-06,12302.48046875,12466.8798828125,12297.5703125,12344.650390625,4982880000.0,INDEX
2023-03-07,12152.169921875,12344.0400390625,12130.009765625,12303.1904296875,5422820000.0,INDEX
2023-03-08,12215.330078125,12237.7197265625,12102.2802734375,12181.0595703125,5085970000.0,INDEX
2023-03-09,11995.8798828125,12340.4501953125,11970.33984375,12230.83984375,5061790000.0,INDEX
2023-03-10,11830.2802734375,12069.6201171875,11789.8603515625,12001.7001953125,6193500000.0,INDEX
2023-03-13,11923.169921875,12073.9599609375,11695.41015625,11752.099609375,6201490000.0,INDEX
2023-03-14,12199.7900390625,12217.8701171875,12035.2197265625,12078.4599609375,5533120000.0,INDEX
2023-03-15,12251.3203125,12269.4501953125,12026.1796875,12083.240234375,5912430000.0,INDEX
2023-03-16,12581.3896484375,12595.6904296875,12190.650390625,12211.8701171875,5498920000.0,INDEX
2023-03-17,12519.8798828125,12674.33984375,12444.080078125,12570.16015625,7903090000.0,INDEX
2023-03-20,12562.6103515625,12578.349609375,12407.8203125,12487.7900390625,4970630000.0,INDEX
2023-03-21,12741.4404296875,12762.4501953125,12582.759765625,12643.349609375,4829870000.0,INDEX
2023-03-22,12567.150390625,12943.6201171875,12563.7802734375,12742.41015625,4981590000.0,INDEX
